tree_id,K,K_pval,lambda,lambda_pval,class
6,0.008178184022454715,0.9790000000000008,0.1818947137404932,2.5004702426376714e-4,Amphibians
7,0.041676564203009775,0.3060000000000002,0.20985414187918938,2.4546424582179514e-4,Amphibians
8,0.026044440473694936,0.5740000000000004,0.2508262241231396,4.497044391005354e-5,Amphibians
9,0.038426292286884683,0.25300000000000017,0.39941092678032436,1.699355755959487e-9,Amphibians
10,0.019515816005670702,0.5670000000000004,0.22526052361237944,2.3027005589628415e-5,Amphibians
11,0.019515816005670702,0.6240000000000004,0.22526052361237944,2.3027005589628415e-5,Amphibians
12,0.03899977439836751,0.4880000000000004,0.3081676009304813,1.8524066282335278e-6,Amphibians
13,0.03592025471034977,0.6070000000000004,0.219260977016751,4.979894742960847e-6,Amphibians
14,0.01844331522452737,0.8370000000000006,0.19511036139570148,2.2191168856204783e-4,Amphibians
15,0.019675359188206336,0.7960000000000006,0.23517937654053248,2.3833526850319807e-5,Amphibians
16,0.05163364774305744,0.1370000000000001,0.2444446169526069,3.209416685563197e-5,Amphibians
17,0.01939322492019108,0.8200000000000006,0.26680656318096113,4.200605638321165e-5,Amphibians
18,0.024839656367490665,0.7510000000000006,0.19066428895120258,2.301933021083155e-4,Amphibians
19,0.021242946193577795,0.8050000000000006,0.28069435951320026,8.56257993829075e-6,Amphibians
20,0.043948915596537165,0.22800000000000017,0.20293215027247996,3.1095518535148785e-5,Amphibians
21,0.02936574111736953,0.8440000000000006,0.24625037639630795,9.807687950932667e-6,Amphibians
22,0.02143132646605325,0.7410000000000005,0.3019499163715414,8.351730502336773e-7,Amphibians
23,0.039571099369906826,0.1420000000000001,0.2151979930521073,2.4569676698851323e-4,Amphibians
24,0.03051537322734929,0.5010000000000003,0.227572712607795,1.1860955742548875e-4,Amphibians
25,0.017329063209395916,0.9600000000000007,0.28051404693501764,2.799085416529944e-5,Amphibians
26,0.03725147659213776,0.43700000000000033,0.19815927870697633,3.5435564247002644e-4,Amphibians
27,0.036503916768390716,0.3800000000000003,0.22230609305806415,1.5883907734988335e-5,Amphibians
28,0.00888664176585666,0.9860000000000008,0.2185094398515118,1.486529536848901e-4,Amphibians
29,0.03995838732212511,0.3840000000000003,0.20244431312649852,3.839520368117817e-4,Amphibians
30,0.029679980158320803,0.6340000000000005,0.23852775835386375,4.55828067463147e-5,Amphibians
31,0.03572388064457464,0.4260000000000003,0.2926832049372318,3.187176665712243e-6,Amphibians
32,0.016732037357026094,0.8540000000000006,0.22817189946875613,3.788392908797356e-5,Amphibians
33,0.0023779692698447054,1.0000000000000007,0.20979051341526142,1.500681833233431e-4,Amphibians
34,0.033554174821452405,0.5410000000000004,0.27413905950469086,4.296910124019911e-7,Amphibians
35,0.026017212349952717,0.7210000000000005,0.20826642803394435,1.2640769314368352e-4,Amphibians
36,0.006515626955018013,0.9680000000000007,0.20517934611416944,2.4610056669424103e-4,Amphibians
37,0.03364368122556782,0.4950000000000004,0.26679006600662886,4.87709762614038e-5,Amphibians
38,0.03138466249649699,0.5940000000000004,0.21568322721564945,2.978317478489288e-4,Amphibians
39,0.03903482714025066,0.36700000000000027,0.22135724178855987,2.447017340278749e-4,Amphibians
40,0.047690756089408155,0.22800000000000017,0.2566668614065929,1.495583547916771e-6,Amphibians
41,0.03728715817796405,0.3130000000000002,0.2225729329282429,2.3340131096289206e-5,Amphibians
42,0.018694943764833247,0.8440000000000006,0.18866950952206643,0.001320859895102723,Amphibians
43,0.017736569561157295,0.8910000000000007,0.2210574491786082,1.0620230851559499e-4,Amphibians
44,0.01263195184283787,0.8070000000000006,0.19867775915816846,2.8492376112273176e-4,Amphibians
45,0.03150489329870624,0.7320000000000005,0.3198683922402058,6.419951222676567e-7,Amphibians
46,0.03331134436806301,0.6850000000000005,0.3254923749871929,2.1277412746891678e-8,Amphibians
47,0.0444951675913519,0.47000000000000036,0.33706473238245427,1.6405566273841192e-7,Amphibians
48,0.0384913000129163,0.5640000000000004,0.25779308693736264,2.2881359338703534e-5,Amphibians
49,0.038426292286884683,0.23800000000000018,0.39941092678032436,1.699355755959487e-9,Amphibians
50,0.021120294763818746,0.9160000000000007,0.24249610386882733,8.420780436878167e-6,Amphibians
51,0.007028877369416509,0.7500000000000006,0.2518910956141763,1.8372945877430774e-6,Amphibians
52,0.038678405546648406,0.18800000000000014,0.2389903306413689,3.411030845286065e-5,Amphibians
53,0.03314556222276123,0.6250000000000004,0.22199324866724188,6.2252762142375e-5,Amphibians
54,0.045379886796655174,0.16200000000000012,0.2499259522908154,2.7716819799610196e-5,Amphibians
55,0.013421481803022115,0.9230000000000007,0.18560715889849833,2.406704747397626e-4,Amphibians
56,0.03150489329870624,0.7360000000000005,0.3198683922402058,6.419951222676567e-7,Amphibians
57,0.023269665063580237,0.8090000000000006,0.1869743845997197,6.399487427035296e-4,Amphibians
58,0.03490068205314875,0.3770000000000003,0.18515053177566407,2.756720648673069e-4,Amphibians
59,0.005743093634116247,0.9620000000000007,0.19994721866153975,4.0723950190132234e-5,Amphibians
60,0.03062872931829131,0.7680000000000006,0.20439916638677214,2.029331039523296e-4,Amphibians
61,0.011527097732135425,0.8110000000000006,0.2379285452884708,2.2309446162332014e-5,Amphibians
62,0.029156584997491956,0.47300000000000036,0.2583303221785313,4.1984315928536793e-5,Amphibians
63,0.026044440473694936,0.5790000000000004,0.2508262241231396,4.497044391005354e-5,Amphibians
64,0.033021287283162365,0.45900000000000035,0.4607679410363825,5.582281160363374e-9,Amphibians
65,0.024842655701263497,0.7070000000000005,0.24470067708102416,2.8476939794135674e-5,Amphibians
66,0.023982112061070406,0.7790000000000006,0.17691739312090693,6.903266226037471e-4,Amphibians
67,0.028914557276118743,0.6550000000000005,0.22555243291613591,5.3561968705171665e-5,Amphibians
68,0.02498249719360943,0.5320000000000004,0.29447921418361545,1.078808887274787e-6,Amphibians
69,0.02479192518821314,0.6970000000000005,0.27876083711264016,1.873523962994025e-5,Amphibians
70,0.027848542211078575,0.6920000000000005,0.3058179982719902,2.7584873753400176e-6,Amphibians
71,0.026035742190151402,0.3830000000000003,0.21609433067480102,1.3279473672081436e-4,Amphibians
72,0.02585225860166096,0.6490000000000005,0.21170748389825278,2.2393188532646372e-4,Amphibians
73,0.028958067050886903,0.6820000000000005,0.25409562092704063,7.4824033198607214e-6,Amphibians
74,0.010062295442033239,0.9710000000000008,0.18716354087390147,1.0100622158534373e-4,Amphibians
75,0.0028535070116558416,0.9770000000000008,0.14151328555389586,7.617916217227322e-4,Amphibians
76,0.01077251409000916,0.9890000000000008,0.17885311966523246,1.467401024314396e-4,Amphibians
77,0.027138748757611002,0.8420000000000006,0.17088526005892038,5.814281575077406e-4,Amphibians
78,0.024509256396622988,0.8620000000000007,0.1551209140012346,0.001295959651852283,Amphibians
79,0.03721487704731053,0.4090000000000003,0.22658722510106297,2.5038563893024237e-5,Amphibians
80,0.00127026495865863,0.9990000000000008,0.1741926264186797,2.04511326259552e-4,Amphibians
81,0.006232930128940707,0.9780000000000008,0.18266979878068873,4.231941306563621e-4,Amphibians
82,0.038426292286884683,0.2460000000000002,0.39941092678032436,1.699355755959487e-9,Amphibians
83,0.040837232157170715,0.2750000000000002,0.2646907360868208,1.2566081150622358e-5,Amphibians
84,0.022334877796726074,0.7130000000000005,0.2253679677539779,1.382050118918777e-4,Amphibians
85,0.026035742190151402,0.4150000000000003,0.21609433067480102,1.3279473672081436e-4,Amphibians
86,0.03172043982408742,0.5350000000000004,0.24179830439844308,3.54162930131922e-5,Amphibians
87,0.0315326835007179,0.5040000000000003,0.25414891885000845,4.4207453056691486e-5,Amphibians
88,0.017696874874814767,0.8730000000000007,0.17672056067818825,2.662906438215553e-4,Amphibians
89,0.02212235342512364,0.8850000000000007,0.18326028358408683,8.365437046228728e-4,Amphibians
90,0.018411496947200637,0.8860000000000007,0.2148731722245155,2.5407601876091323e-4,Amphibians
91,0.031445730920528964,0.5940000000000004,0.2565840164372907,3.160515282589164e-6,Amphibians
92,0.023106655239346328,0.6770000000000005,0.24465034672855931,2.51437011096072e-5,Amphibians
93,0.03931277420093509,0.25400000000000017,0.26822415960293067,3.0628496747574487e-6,Amphibians
94,0.026142463082175636,0.6790000000000005,0.17509835171549595,5.671327067311224e-4,Amphibians
95,0.03542378506733797,0.2680000000000002,0.23090535811962531,1.9005786745683278e-4,Amphibians
96,0.022618075283687877,0.7560000000000006,0.20292476941871893,2.330577045584727e-4,Amphibians
97,0.00888664176585666,0.9880000000000008,0.2185094398515118,1.486529536848901e-4,Amphibians
98,0.02623262949397146,0.5000000000000003,0.1974757723572799,3.386613951816384e-4,Amphibians
99,0.015147837200362821,0.9200000000000007,0.19206445559055343,2.6026837136407325e-4,Amphibians
100,0.03970646093493059,0.1580000000000001,0.22581439396302583,9.497979828718248e-5,Amphibians
