biome,species,marginality,specialization,w.marginality,w.specialization,orderName,className,familyName,genusName,redlistCategory,BSI,Estimated.age,low.age,int.age,high.age
Tropical_&_subtropical_moist_broadleaf_forests,Craugastor_sandersoni,3.599029607152957,7.675718371380857,3.599029607152957,7.675718371380857,ANURA,AMPHIBIA,CRAUGASTORIDAE,Craugastor,Endangered,1,22.627498187,19.955048950334984,16.11167282354822,11.984567098881547
Tropical_&_subtropical_moist_broadleaf_forests,Craugastor_stejnegerianus,3.5512877619576466,10.322738952959602,3.5512877619576466,10.322738952959602,ANURA,AMPHIBIA,CRAUGASTORIDAE,Craugastor,Least_Concern,1,10.402764477,9.812014201308772,9.179635550800514,8.205868755442093
Tropical_&_subtropical_moist_broadleaf_forests,Craugastor_stuarti,4.298798721236382,0.940021035008172,4.298798721236382,0.940021035008172,ANURA,AMPHIBIA,CRAUGASTORIDAE,Craugastor,Vulnerable,1,27.815968825,23.8523010162762,17.96404516285648,12.550738578568335
Tropical_&_subtropical_moist_broadleaf_forests,Craugastor_talamancae,2.4572969599946903,3.384705071809642,2.4911691070380875,3.333310318406438,ANURA,AMPHIBIA,CRAUGASTORIDAE,Craugastor,Least_Concern,2,1.67142753800001,1.6556707729866493,1.6487804730764195,1.6378049311401266
Tropical_&_subtropical_moist_broadleaf_forests,Craugastor_underwoodi,2.8193412517420664,6.049940250464573,2.8193412517420664,6.049940250464573,ANURA,AMPHIBIA,CRAUGASTORIDAE,Craugastor,Least_Concern,1,1.48373265749991,1.4713072457167349,1.4661015488146627,1.4579289552088635
Tropical_&_subtropical_moist_broadleaf_forests,Craugastor_vulcani,3.371953370308698,2.1160674033135725,3.371953370308698,2.1160674033135725,ANURA,AMPHIBIA,CRAUGASTORIDAE,Craugastor,Endangered,1,13.261994406,12.311981237314193,11.172354195714357,9.54956288050176
Tropical_&_subtropical_moist_broadleaf_forests,Craugastor_xucanebi,2.7440731289089006,7.853162921276438,2.8728347955864697,6.554403348976707,ANURA,AMPHIBIA,CRAUGASTORIDAE,Craugastor,Vulnerable,2,4.45626856690009,4.345431586072629,4.269611612110573,4.140238110724555
Tropical_&_subtropical_moist_broadleaf_forests,Craugastor_yucatanensis,2.3131791427185955,16.357412505869352,2.08391025460159,16.22335869208382,ANURA,AMPHIBIA,CRAUGASTORIDAE,Craugastor,Near_Threatened,3,1.67142753800001,1.6556707729866493,1.6487804730764195,1.6378049311401266
Tropical_&_subtropical_moist_broadleaf_forests,Crossodactylodes_bokermanni,2.6079631121089246,10.01763848227089,2.6079631121089246,10.01763848227089,ANURA,AMPHIBIA,LEPTODACTYLIDAE,Crossodactylodes,Near_Threatened,1,13.339612843,12.37872207987354,11.223097550457396,9.581186376145173
Tropical_&_subtropical_moist_broadleaf_forests,Crossodactylus_caramaschii,3.5155666915391066,9.830471245917412,3.169620494205134,16.73751549430967,ANURA,AMPHIBIA,HYLODIDAE,Crossodactylus,Least_Concern,2,5.06003890180007,4.917456349302999,4.813143007521661,4.6355781891642724
Tropical_&_subtropical_moist_broadleaf_forests,Crossodactylus_gaudichaudii,2.902177254512959,8.195647432715305,2.952855123914387,7.98600967430957,ANURA,AMPHIBIA,HYLODIDAE,Crossodactylus,Least_Concern,3,3.72951078680007,3.6516657730614264,3.6030820709717295,3.520371287951215
Tropical_&_subtropical_moist_broadleaf_forests,Crossodactylus_schmidti,4.776895193439373,9.85571828948364,4.743339923296529,9.730126233257206,ANURA,AMPHIBIA,HYLODIDAE,Crossodactylus,Near_Threatened,2,2.18493932030001,2.158065468855637,2.144995988192418,2.1235511319776954
Tropical_&_subtropical_moist_broadleaf_forests,Cruziohyla_calcarifer,8.186852381874129,6.283247299717015,8.045371865223478,5.978040637317506,ANURA,AMPHIBIA,PHYLLOMEDUSIDAE,Cruziohyla,Least_Concern,2,12.519929641,11.670933458410925,10.678343973415956,9.234843513773145
Tropical_&_subtropical_moist_broadleaf_forests,Cruziohyla_craspedopus,1.6253393054576366,3.2108248193288556,1.6253393054576366,3.2108248193288556,ANURA,AMPHIBIA,PHYLLOMEDUSIDAE,Cruziohyla,Least_Concern,1,12.519929641,11.670933458410925,10.678343973415956,9.234843513773145
Tropical_&_subtropical_moist_broadleaf_forests,Cryptobatrachus_boulengeri,2.41527205192554,2.5513497940174967,2.915409439168238,7.689086422922695,ANURA,AMPHIBIA,HEMIPHRACTIDAE,Cryptobatrachus,Vulnerable,3,22.7110884111,20.01967318997753,16.14593785922065,11.996785983343015
Tropical_&_subtropical_moist_broadleaf_forests,Cryptobatrachus_fuhrmanni,2.6843933733271235,12.9440638582395,2.6843933733271235,12.9440638582395,ANURA,AMPHIBIA,HEMIPHRACTIDAE,Cryptobatrachus,Least_Concern,1,33.5392679654,27.893233244441923,19.456320754436994,12.867064447818933
Tropical_&_subtropical_moist_broadleaf_forests,Cryptobatrachus_pedroruizi,2.6186891973141244,3.608829477628491,2.6186891973141244,3.608829477628491,ANURA,AMPHIBIA,HEMIPHRACTIDAE,Cryptobatrachus,Endangered,1,33.5392679654,27.893233244441923,19.456320754436994,12.867064447818933
Tropical_&_subtropical_moist_broadleaf_forests,Cryptobatrachus_remotus,1.9675316840984736,54.40680897927362,1.9675316840984736,54.40680897927362,ANURA,AMPHIBIA,HEMIPHRACTIDAE,Cryptobatrachus,Vulnerable,1,10.3908477331,9.80142407478211,9.170823513063972,8.199497291052253
Tropical_&_subtropical_moist_broadleaf_forests,Ctenophryne_aequatorialis,5.105005026810334,52.32982128069113,5.105005026810334,52.32982128069113,ANURA,AMPHIBIA,MICROHYLIDAE,Ctenophryne,Endangered,1,12.041963412,11.255164139180001,10.351591120137702,9.019918994247995
Tropical_&_subtropical_moist_broadleaf_forests,Ctenophryne_aterrima,2.8502401405258113,2.5732322214828396,3.14400498840791,2.932513655054168,ANURA,AMPHIBIA,MICROHYLIDAE,Ctenophryne,Least_Concern,4,18.406743892,16.610929332684385,14.168251090195394,11.184669169319008
Tropical_&_subtropical_moist_broadleaf_forests,Ctenophryne_geayi,0.9074308997887336,1.6047265264224704,0.997880291167026,1.6960724868307433,ANURA,AMPHIBIA,MICROHYLIDAE,Ctenophryne,Least_Concern,4,20.90312517,18.608150852469404,15.369351001700752,11.703766557165407
Tropical_&_subtropical_moist_broadleaf_forests,Cycloramphus_acangatan,3.4597421625507097,21.754263144265305,3.4597421625507097,21.754263144265305,ANURA,AMPHIBIA,CYCLORAMPHIDAE,Cycloramphus,Vulnerable,1,0.51895917463894,0.5174335478123272,0.5169435825621101,0.5162679356571084
Tropical_&_subtropical_moist_broadleaf_forests,Cycloramphus_boraceiensis,2.9755507722756005,10.058166221180844,2.9755507722756005,10.058166221180844,ANURA,AMPHIBIA,CYCLORAMPHIDAE,Cycloramphus,Least_Concern,1,36.886020150639,30.13737687639518,20.117818386764924,12.967762537725093
Tropical_&_subtropical_moist_broadleaf_forests,Cycloramphus_brasiliensis,3.0535420701940383,16.340588042149566,3.0535420701940383,16.340588042149566,ANURA,AMPHIBIA,CYCLORAMPHIDAE,Cycloramphus,Near_Threatened,1,41.815508406639,33.29135343140057,20.872074005256557,13.053479827595243
Tropical_&_subtropical_moist_broadleaf_forests,Cycloramphus_dubius,3.9325055231778814,1.269293888882874,3.9325055231778814,1.269293888882874,ANURA,AMPHIBIA,CYCLORAMPHIDAE,Cycloramphus,Least_Concern,1,7.11588060939997,6.836062212345773,6.590196671361714,6.1826744258035164
Tropical_&_subtropical_moist_broadleaf_forests,Cycloramphus_fuliginosus,2.516278252384056,5.616262386642128,2.526582455134564,6.056178974319839,ANURA,AMPHIBIA,CYCLORAMPHIDAE,Cycloramphus,Least_Concern,2,8.69292666199997,8.277783498462009,7.872208723434525,7.221249627235597
Tropical_&_subtropical_moist_broadleaf_forests,Cycloramphus_semipalmatus,3.432496327326968,21.585778567522137,3.432496327326968,21.585778567522137,ANURA,AMPHIBIA,CYCLORAMPHIDAE,Cycloramphus,Near_Threatened,1,0.945556333000032,0.940499755471483,0.9386533991739642,0.9359174552989672
Tropical_&_subtropical_moist_broadleaf_forests,Dasypops_schirchi,2.588952163509533,27.62202827299624,2.6193206889069667,26.00975209321489,ANURA,AMPHIBIA,MICROHYLIDAE,Dasypops,Vulnerable,2,32.968023563,27.501598157153825,19.329242835717814,12.844956914011185
Tropical_&_subtropical_moist_broadleaf_forests,Dendrobates_auratus,2.2829527572779016,2.25916308457881,2.3654218761432784,2.687928354558434,ANURA,AMPHIBIA,DENDROBATIDAE,Dendrobates,Least_Concern,3,2.67942984600008,2.639090667545806,2.617630053628333,2.581762657313824
Tropical_&_subtropical_moist_broadleaf_forests,Dendrobates_leucomelas,1.6188239622378036,2.192270082293649,1.8625669877965605,2.5122735703509074,ANURA,AMPHIBIA,DENDROBATIDAE,Dendrobates,Least_Concern,3,16.728479184,15.236069698968837,13.270969649414779,10.745260988257684
Tropical_&_subtropical_moist_broadleaf_forests,Dendrobates_tinctorius,1.5898522752789943,7.12812145163901,1.6449309388858704,7.578271303788251,ANURA,AMPHIBIA,DENDROBATIDAE,Dendrobates,Least_Concern,2,17.7509172270001,16.076781974177464,13.826489150406083,11.022469001491194
Tropical_&_subtropical_moist_broadleaf_forests,Dendrobates_truncatus,1.7650455272333987,3.541351534127683,2.209855928568528,3.94520321493275,ANURA,AMPHIBIA,DENDROBATIDAE,Dendrobates,Least_Concern,2,2.67942984600008,2.639090667545806,2.617630053628333,2.581762657313824
Tropical_&_subtropical_moist_broadleaf_forests,Dendrophryniscus_berthalutzae,4.216194001467447,17.016819579102567,4.216194001467447,17.016819579102567,ANURA,AMPHIBIA,BUFONIDAE,Dendrophryniscus,Least_Concern,1,0.820480906999998,0.8166717926390885,0.8153295894280079,0.8133762601526499
Tropical_&_subtropical_moist_broadleaf_forests,Dendrophryniscus_brevipollicatus,2.930281342189119,9.184843829245455,2.956082874842713,9.065403991671856,ANURA,AMPHIBIA,BUFONIDAE,Dendrophryniscus,Least_Concern,2,14.043596319,12.981370111769156,11.67535127384272,9.857182035080356
Tropical_&_subtropical_moist_broadleaf_forests,Dendrophryniscus_leucomystax,3.4011347918824626,7.462293585832772,3.4973486076408395,7.072458088694355,ANURA,AMPHIBIA,BUFONIDAE,Dendrophryniscus,Least_Concern,2,9.20261268600003,8.738242164756251,8.270993433436999,7.5298264751322606
Tropical_&_subtropical_moist_broadleaf_forests,Dendropsophus_acreanus,1.1516875672904023,3.0578253672781175,1.2062171907838164,4.632711985544865,ANURA,AMPHIBIA,HYLIDAE,Dendropsophus,Least_Concern,3,4.24741636207,4.146646179842441,4.079417640725945,3.964703995964695
Tropical_&_subtropical_moist_broadleaf_forests,Dendropsophus_anataliasiasi,2.1381860632061853,5.52913096246861,2.0694495837922307,5.758102660553076,ANURA,AMPHIBIA,HYLIDAE,Dendropsophus,Least_Concern,2,8.29903268789999,7.920103749002836,7.558786379303775,6.973798462593084
Tropical_&_subtropical_moist_broadleaf_forests,Dendropsophus_anceps,2.3574060909238845,5.754639800017802,2.37315588351611,6.565763425782588,ANURA,AMPHIBIA,HYLIDAE,Dendropsophus,Least_Concern,3,4.88860727529995,4.755436768564313,4.659778983663838,4.49678287069123
Tropical_&_subtropical_moist_broadleaf_forests,Dendropsophus_aperomeus,2.648027403846,10.62777694993046,2.648027403846,10.62777694993046,ANURA,AMPHIBIA,HYLIDAE,Dendropsophus,Least_Concern,1,26.8510616029999,23.14479039626783,17.65932496701842,12.470831474436281
Tropical_&_subtropical_moist_broadleaf_forests,Dendropsophus_berthalutzae,3.115724260899482,5.854489063594632,3.2064305978457153,5.99632535352053,ANURA,AMPHIBIA,HYLIDAE,Dendropsophus,Least_Concern,2,17.97750542507,16.26177974447378,13.94583975069718,11.0798375644127
Tropical_&_subtropical_moist_broadleaf_forests,Dendropsophus_bifurcus,1.3419249952414611,3.141267765820387,1.3210876738683075,4.3181269461932015,ANURA,AMPHIBIA,HYLIDAE,Dendropsophus,Least_Concern,4,0.640983214900044,0.6386568655413067,0.6378801948234442,0.6367833725146108
Tropical_&_subtropical_moist_broadleaf_forests,Dendropsophus_bipunctatus,2.6396960351962635,3.78642990207886,2.784644596577646,4.105861542798389,ANURA,AMPHIBIA,HYLIDAE,Dendropsophus,Least_Concern,3,5.37897026507,5.218039897507244,5.09639400585529,4.889841013466594
Tropical_&_subtropical_moist_broadleaf_forests,Dendropsophus_bogerti,3.1166458113401254,15.544930993189334,3.1166458113401254,15.544930993189334,ANURA,AMPHIBIA,HYLIDAE,Dendropsophus,Least_Concern,1,6.35179998589998,6.128210016888747,5.943391004450732,5.633207171930988
Tropical_&_subtropical_moist_broadleaf_forests,Dendropsophus_bokermanni,1.4226653744754345,4.172060059631549,1.4226653744754345,4.172060059631549,ANURA,AMPHIBIA,HYLIDAE,Dendropsophus,Least_Concern,1,26.1634426679,22.635849139069105,17.431666273237028,12.407731892171665
Tropical_&_subtropical_moist_broadleaf_forests,Dendropsophus_branneri,1.8579324760781049,2.661573374313047,1.401895724584026,2.629135868616423,ANURA,AMPHIBIA,HYLIDAE,Dendropsophus,Least_Concern,5,29.1475733428999,24.816049496021055,18.357579817228658,12.646233067553787
Tropical_&_subtropical_moist_broadleaf_forests,Dendropsophus_brevifrons,1.3660474089085504,2.5884716171158604,1.3909885100687074,2.7260830084337613,ANURA,AMPHIBIA,HYLIDAE,Dendropsophus,Least_Concern,4,0.306678085899853,0.3061448787136822,0.30598554114822396,0.3057764808316662
Tropical_&_subtropical_moist_broadleaf_forests,Dendropsophus_columbianus,2.6619951299992324,10.625299889950789,3.2601722119057057,13.707504844111796,ANURA,AMPHIBIA,HYLIDAE,Dendropsophus,Least_Concern,2,16.0206728428999,14.648325113181524,12.869830791852838,10.53473316538988
Tropical_&_subtropical_moist_broadleaf_forests,Dendropsophus_cruzi,2.3681482794079103,5.408341554822446,1.6720893620788515,6.026646434732052,ANURA,AMPHIBIA,HYLIDAE,Dendropsophus,Least_Concern,2,8.13714371939995,7.772634325878793,7.428653791976917,6.869805520368102
Tropical_&_subtropical_moist_broadleaf_forests,Dendropsophus_decipiens,1.9724354471554053,2.729380439867753,1.5780997956892144,2.7397979419082685,ANURA,AMPHIBIA,HYLIDAE,Dendropsophus,Least_Concern,4,6.49256921790003,6.259081881970517,6.063789499328564,5.7367180746121536
Tropical_&_subtropical_moist_broadleaf_forests,Dendropsophus_delarivai,1.5642926593118465,5.575015559516774,1.6243782721915148,8.559277441415375,ANURA,AMPHIBIA,HYLIDAE,Dendropsophus,Least_Concern,2,2.30411718490003,2.2742451190412702,2.2593845693892347,2.2348736584046156
Tropical_&_subtropical_moist_broadleaf_forests,Dendropsophus_ebraccatus,2.9712009919580815,1.5150467785523714,3.044230845947647,1.7176062578089997,ANURA,AMPHIBIA,HYLIDAE,Dendropsophus,Least_Concern,4,24.3359099439,21.263730853375282,16.781796850779347,12.211605643353344
Tropical_&_subtropical_moist_broadleaf_forests,Dendropsophus_elegans,2.3728347614040075,3.2254668188592786,2.316985170317665,3.9624104124922335,ANURA,AMPHIBIA,HYLIDAE,Dendropsophus,Least_Concern,4,24.6382464199,21.4926957926749,16.893950872469986,12.247144993667542
Tropical_&_subtropical_moist_broadleaf_forests,Dendropsophus_elianeae,3.0197510358924884,9.779731725986917,2.315459007165301,8.560699228515897,ANURA,AMPHIBIA,HYLIDAE,Dendropsophus,Least_Concern,2,3.27035007999998,3.2103895962256908,3.17533416275081,3.1159732000728
Tropical_&_subtropical_moist_broadleaf_forests,Dendropsophus_gaucheri,1.8098611885968352,29.076996635148777,1.8268247022044235,28.01425610885543,ANURA,AMPHIBIA,HYLIDAE,Dendropsophus,Least_Concern,2,26.6445591338999,22.99236472379738,17.591890847296177,12.45244412970034
Tropical_&_subtropical_moist_broadleaf_forests,Dendropsophus_giesleri,2.7041147860939305,9.758355571868506,2.7230321379256996,9.675055484247777,ANURA,AMPHIBIA,HYLIDAE,Dendropsophus,Least_Concern,2,2.7435897556,2.7013057894745307,2.678564569736041,2.640487152823915
Tropical_&_subtropical_moist_broadleaf_forests,Dendropsophus_haddadi,2.8153614602312036,6.451826984919709,2.8201137154049003,9.386265465055091,ANURA,AMPHIBIA,HYLIDAE,Dendropsophus,Least_Concern,2,3.36970910929997,3.3060736468393084,3.268319498845529,3.2042946947164497
Tropical_&_subtropical_moist_broadleaf_forests,Dendropsophus_haraldschultzi,1.363175006321729,6.445516341549071,1.363175006321729,6.445516341549071,ANURA,AMPHIBIA,HYLIDAE,Dendropsophus,Least_Concern,1,7.44507931660001,7.139147925473394,6.8637544196163445,6.4100577526692195
Tropical_&_subtropical_moist_broadleaf_forests,Dendropsophus_jimi,2.97698096694736,16.397486347057516,2.452620848570305,12.788907799023674,ANURA,AMPHIBIA,HYLIDAE,Dendropsophus,Least_Concern,2,8.51319232299994,8.114772134044667,7.729758213274682,7.109314567874447
Tropical_&_subtropical_moist_broadleaf_forests,Dendropsophus_juliani,1.8113512328299988,66.82559616640594,1.6484197353156742,59.56627388348648,ANURA,AMPHIBIA,HYLIDAE,Dendropsophus,Least_Concern,2,0.0365009130699071,0.03649335202510151,0.036491310672517506,0.03648884893332916
Tropical_&_subtropical_moist_broadleaf_forests,Dendropsophus_koechlini,1.3083391663876986,3.633271661970936,1.3360848070627058,3.868749806981066,ANURA,AMPHIBIA,HYLIDAE,Dendropsophus,Least_Concern,3,17.4033442205,15.792079839250409,13.640777045568663,10.931659851639354
Tropical_&_subtropical_moist_broadleaf_forests,Dendropsophus_leali,0.8049807816715134,2.3088579607928965,0.8718058063749401,3.0418149395915473,ANURA,AMPHIBIA,HYLIDAE,Dendropsophus,Least_Concern,3,4.31532927289997,4.211337364501858,4.141384459717038,4.0220158714019325
Tropical_&_subtropical_moist_broadleaf_forests,Dendropsophus_leucophyllatus,0.800390548520347,1.8330011625160767,0.8517929805797523,2.11735564889628,ANURA,AMPHIBIA,HYLIDAE,Dendropsophus,Least_Concern,4,8.85169328289998,8.421501642642912,7.997250934303944,7.31876877633714
Tropical_&_subtropical_moist_broadleaf_forests,Dendropsophus_luddeckei,4.527129646421748,8.839057412847145,5.176419303544447,10.790541397426304,ANURA,AMPHIBIA,HYLIDAE,Dendropsophus,Least_Concern,2,0.877730193299991,0.8733719125779827,0.8718106660621929,0.8695191061699339
Tropical_&_subtropical_moist_broadleaf_forests,Dendropsophus_luteoocellatus,2.553218971412124,6.01988410759371,2.5209685290050365,6.6207687812154035,ANURA,AMPHIBIA,HYLIDAE,Dendropsophus,Least_Concern,4,4.88860727529995,4.755436768564313,4.659778983663838,4.49678287069123
Tropical_&_subtropical_moist_broadleaf_forests,Dendropsophus_manonegra,3.3582637002344544,2.8677308505771584,3.3582637002344544,2.8677308505771584,ANURA,AMPHIBIA,HYLIDAE,Dendropsophus,Least_Concern,1,0.640983214900044,0.6386568655413067,0.6378801948234442,0.6367833725146108
Tropical_&_subtropical_moist_broadleaf_forests,Dendropsophus_marmoratus,0.8860486439801912,1.954364798550337,0.9435091017389816,2.0477977152861953,ANURA,AMPHIBIA,HYLIDAE,Dendropsophus,Least_Concern,3,8.20279429299998,7.832470033023058,7.4815185135399584,6.912139144500056
Tropical_&_subtropical_moist_broadleaf_forests,Dendropsophus_mathiassoni,3.2399864885218896,8.278650399359194,4.803944324946481,10.439210674197332,ANURA,AMPHIBIA,HYLIDAE,Dendropsophus,Least_Concern,3,2.51432086289998,2.4787778969443726,2.460405050871566,2.429859306683963
Tropical_&_subtropical_moist_broadleaf_forests,Dendropsophus_melanargyreus,1.4763048843670508,2.7461210503714395,1.4089878629855304,3.308736918081137,ANURA,AMPHIBIA,HYLIDAE,Dendropsophus,Least_Concern,5,2.78781840139992,2.7441674183545315,2.7205165806425122,2.6808686056541773
Tropical_&_subtropical_moist_broadleaf_forests,Dendropsophus_meridianus,3.0858695188913714,15.04486987411705,3.0858695188913714,15.04486987411705,ANURA,AMPHIBIA,HYLIDAE,Dendropsophus,Least_Concern,1,4.24741636207,4.146646179842441,4.079417640725945,3.964703995964695
Tropical_&_subtropical_moist_broadleaf_forests,Dendropsophus_microcephalus,0.8045548744608428,1.5141760992090607,1.0025940955873112,1.5987446908957674,ANURA,AMPHIBIA,HYLIDAE,Dendropsophus,Least_Concern,7,14.8579025011199,13.672479513070819,12.180707378666526,10.153015262155902
Tropical_&_subtropical_moist_broadleaf_forests,Dendropsophus_microps,3.1566285054916228,4.227486256085673,3.170067708850957,4.876773742032441,ANURA,AMPHIBIA,HYLIDAE,Dendropsophus,Least_Concern,3,36.1892736056,29.6771789665725,19.991126448326,12.950336679142728
Tropical_&_subtropical_moist_broadleaf_forests,Dendropsophus_minusculus,1.4284816472173876,3.4412197535633764,2.6994016820152824,4.412221979167693,ANURA,AMPHIBIA,HYLIDAE,Dendropsophus,Least_Concern,6,12.9281858700699,12.0242820419939,10.952123501161507,9.410790580183312
Tropical_&_subtropical_moist_broadleaf_forests,Dendropsophus_minutus,0.2000291480600244,1.1821781953442003,0.39481323332973595,1.267873505138174,ANURA,AMPHIBIA,HYLIDAE,Dendropsophus,Least_Concern,6,37.8414471029,30.76254334926339,20.28284807018663,12.989148061318266
Tropical_&_subtropical_moist_broadleaf_forests,Dendropsophus_miyatai,1.9352350392181583,3.7756202440889126,1.9352350392181583,3.7756202440889126,ANURA,AMPHIBIA,HYLIDAE,Dendropsophus,Least_Concern,1,6.49256921790003,6.259081881970517,6.063789499328564,5.7367180746121536
Tropical_&_subtropical_moist_broadleaf_forests,Dendropsophus_nahdereri,4.221175132214669,17.913659191205166,4.221175132214669,17.913659191205166,ANURA,AMPHIBIA,HYLIDAE,Dendropsophus,Least_Concern,1,1.07026557289993,1.0637902650992597,1.0613440551827877,1.0576608233548759
Tropical_&_subtropical_moist_broadleaf_forests,Dendropsophus_nanus,0.7443673000073456,1.484317215137,0.6658410842180484,1.6869775558059814,ANURA,AMPHIBIA,HYLIDAE,Dendropsophus,Least_Concern,6,0.703970348900007,0.7011649993803762,0.700210124099294,0.6988464919217016
Tropical_&_subtropical_moist_broadleaf_forests,Dendropsophus_norandinus,3.3490414310309555,18.7049832146508,3.3490414310309555,18.7049832146508,ANURA,AMPHIBIA,HYLIDAE,Dendropsophus,Least_Concern,1,3.27035007999998,3.2103895962256908,3.17533416275081,3.1159732000728
Tropical_&_subtropical_moist_broadleaf_forests,Dendropsophus_oliveirai,3.19268101912809,5.902612874477255,1.7774936367382244,4.20616802562867,ANURA,AMPHIBIA,HYLIDAE,Dendropsophus,Least_Concern,2,6.22987616089993,6.0146894218774225,5.838664211223385,5.542722265609797
Tropical_&_subtropical_moist_broadleaf_forests,Dendropsophus_padreluna,3.1203122923391793,1.3181297795085942,3.1203122923391793,1.3181297795085942,ANURA,AMPHIBIA,HYLIDAE,Dendropsophus,Least_Concern,1,21.8797589366,19.374230160251837,15.798178066386251,11.869729206471911
Tropical_&_subtropical_moist_broadleaf_forests,Dendropsophus_parviceps,0.8378606772880299,1.7723066406202816,0.8702469291863842,1.982760639536292,ANURA,AMPHIBIA,HYLIDAE,Dendropsophus,Least_Concern,3,11.5308100084999,10.808022876348472,9.994687432005158,8.779098340509089
Tropical_&_subtropical_moist_broadleaf_forests,Dendropsophus_pauiniensis,1.0172425659029904,7.928993572959862,1.0172425659029904,7.928993572959862,ANURA,AMPHIBIA,HYLIDAE,Dendropsophus,Least_Concern,1,11.5308100084999,10.808022876348472,9.994687432005158,8.779098340509089
Tropical_&_subtropical_moist_broadleaf_forests,Dendropsophus_phlebodes,2.8292482849559897,2.686477031728292,2.825570408362233,2.691969644902611,ANURA,AMPHIBIA,HYLIDAE,Dendropsophus,Least_Concern,3,14.8910628739,13.700487888295816,12.200886409699965,10.164550072816679
Tropical_&_subtropical_moist_broadleaf_forests,Dendropsophus_pseudomeridianus,3.106538846061966,19.732352312642263,3.106538846061966,19.732352312642263,ANURA,AMPHIBIA,HYLIDAE,Dendropsophus,Least_Concern,1,1.35844997389989,1.348029388732668,1.3437924542492339,1.337214111605422
Tropical_&_subtropical_moist_broadleaf_forests,Dendropsophus_reichlei,1.664001700079263,46.97678263027152,1.664001700079263,46.97678263027152,ANURA,AMPHIBIA,HYLIDAE,Dendropsophus,Least_Concern,1,2.51432086289998,2.4787778969443726,2.460405050871566,2.429859306683963
Tropical_&_subtropical_moist_broadleaf_forests,Dendropsophus_rhodopeplus,1.4730690656108465,2.822908149336792,1.499487768349922,3.240881205904308,ANURA,AMPHIBIA,HYLIDAE,Dendropsophus,Least_Concern,3,21.6654766088999,19.20687194692799,15.705991071312443,11.83491590537059
Tropical_&_subtropical_moist_broadleaf_forests,Dendropsophus_riveroi,1.0225412747842642,2.370887976735432,1.0694883813355087,2.92221137004227,ANURA,AMPHIBIA,HYLIDAE,Dendropsophus,Least_Concern,3,15.2814664289,14.029444438986815,12.43612233371315,10.297431719790323
Tropical_&_subtropical_moist_broadleaf_forests,Dendropsophus_robertmertensi,2.7623413284375613,9.100393665987225,2.4912912527373403,10.500482387343183,ANURA,AMPHIBIA,HYLIDAE,Dendropsophus,Least_Concern,4,9.43771448389998,8.949740761558436,8.452354175609784,7.667797792931008
Tropical_&_subtropical_moist_broadleaf_forests,Dendropsophus_rossalleni,1.3452067455037489,3.1151762052595258,1.3452067455037489,3.1151762052595258,ANURA,AMPHIBIA,HYLIDAE,Dendropsophus,Least_Concern,1,8.72965914729996,8.311057380462664,7.901204637576714,7.24392481038854
Tropical_&_subtropical_moist_broadleaf_forests,Dendropsophus_rubicundulus,2.296687306165434,4.187956938564612,1.4844635240813635,3.89066848335066,ANURA,AMPHIBIA,HYLIDAE,Dendropsophus,Least_Concern,5,10.1090484284699,9.550577798959699,8.961212478735092,8.046860439208466
Tropical_&_subtropical_moist_broadleaf_forests,Dendropsophus_sanborni,4.22735481334898,6.030388469536313,3.939499910831233,5.066362465094686,ANURA,AMPHIBIA,HYLIDAE,Dendropsophus,Least_Concern,4,10.1090484284699,9.550577798959699,8.961212478735092,8.046860439208466
Tropical_&_subtropical_moist_broadleaf_forests,Dendropsophus_sarayacuensis,1.6264876411507014,3.2890744148803535,1.626592490155775,3.380543729112517,ANURA,AMPHIBIA,HYLIDAE,Dendropsophus,Least_Concern,2,18.7204288599,16.865012030905188,14.327770246805445,11.258189261326507
Tropical_&_subtropical_moist_broadleaf_forests,Dendropsophus_schubarti,1.5648053175908778,3.8859317182446937,1.5503627793628878,6.248948448165155,ANURA,AMPHIBIA,HYLIDAE,Dendropsophus,Least_Concern,3,23.2719272928999,20.451679673386174,16.37184861293315,12.075701488007542
Tropical_&_subtropical_moist_broadleaf_forests,Dendropsophus_seniculus,2.486033683184666,4.927301983749267,2.540073070610934,5.617938164503268,ANURA,AMPHIBIA,HYLIDAE,Dendropsophus,Least_Concern,3,8.51319232299994,8.114772134044667,7.729758213274682,7.109314567874447
Tropical_&_subtropical_moist_broadleaf_forests,Dendropsophus_soaresi,2.4562478396208753,3.545794450883864,1.383834360839408,3.551098557989268,ANURA,AMPHIBIA,HYLIDAE,Dendropsophus,Least_Concern,5,2.7435897556,2.7013057894745307,2.678564569736041,2.640487152823915
Tropical_&_subtropical_moist_broadleaf_forests,Dendropsophus_subocularis,2.387374966906337,3.709859292059439,2.387374966906337,3.709859292059439,ANURA,AMPHIBIA,HYLIDAE,Dendropsophus,Least_Concern,1,16.005236911,14.635454813081735,12.860929396124758,10.52996360817481
Tropical_&_subtropical_moist_broadleaf_forests,Dendropsophus_timbeba,1.4190277887428662,11.381937601292556,1.4190277887428662,11.381937601292556,ANURA,AMPHIBIA,HYLIDAE,Dendropsophus,Least_Concern,1,29.1022093919,24.78345647677217,18.344669958031304,12.643237984131307
